step,time_s,theta_hat_rad,theta_hat_deg,label_main,label_turn,conf_main,did_predict,ready,buffer_count,truth_main,truth_turn,theta_truth_rad
676,6.75,0.0790666219834939,4.53018374001049,3,0,0.999988675117493,1,1,128,3,0,0.0785398163397448
677,6.76,0.079125350550232,4.53354863902144,3,0,0.999988913536072,1,1,128,3,0,0.0785398163397448
678,6.77,0.0791837920764626,4.53689709182275,3,0,0.999989032745361,1,1,128,3,0,0.0785398163397448
679,6.78,0.0792419784720559,4.54023092671533,3,0,0.99998927116394,1,1,128,3,0,0.0785398163397448
680,6.79,0.079300891929848,4.54360641920334,3,0,0.99998939037323,1,1,128,3,0,0.0785398163397448
681,6.8,0.0793587319310597,4.5469204071598,3,0,0.99998950958252,1,1,128,3,0,0.0785398163397448
682,6.81,0.0794150570646013,4.55014759959225,3,0,0.999989628791809,1,1,128,3,0,0.0785398163397448
683,6.82,0.0794710036940021,4.55335310533489,3,0,0.999989748001099,1,1,128,3,0,0.0785398163397448
684,6.83,0.0795269908222037,4.5565609314879,3,0,0.999989867210388,1,1,128,3,0,0.0785398163397448
685,6.84,0.0795827551477102,4.55975599198682,3,0,0.999989986419678,1,1,128,3,0,0.0785398163397448
686,6.85,0.0796371315413106,4.56287152984527,3,0,0.999990105628967,1,1,128,3,0,0.0785398163397448
687,6.86,0.0796893136103999,4.56586134217034,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
688,6.87,0.0797403372265447,4.56878478003093,3,0,0.999990344047546,1,1,128,3,0,0.0785398163397448
689,6.88,0.0797910668829035,4.57169137523645,3,0,0.999990463256836,1,1,128,3,0,0.0785398163397448
690,6.89,0.0798402101154394,4.57450707505238,3,0,0.999990463256836,1,1,128,3,0,0.0785398163397448
691,6.9,0.0798871559421781,4.57719687279026,3,0,0.999990582466125,1,1,128,3,0,0.0785398163397448
692,6.91,0.0799316118956136,4.57974401129635,3,0,0.999990582466125,1,1,128,3,0,0.0785398163397448
693,6.92,0.0799744320847585,4.5821974274123,3,0,0.999990701675415,1,1,128,3,0,0.0785398163397448
694,6.93,0.0800171860435973,4.58464704881124,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
695,6.94,0.0800584571789363,4.58701171068188,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
696,6.95,0.0800980014941338,4.58927743304643,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
697,6.96,0.0801354873311932,4.59142521330145,3,0,0.999990940093994,1,1,128,3,0,0.0785398163397448
698,6.97,0.0801720310125887,4.59351901201328,3,0,0.999990940093994,1,1,128,3,0,0.0785398163397448
699,6.98,0.0802098562823739,4.59568624033091,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
700,6.99,0.0802469044464646,4.59780894377202,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
701,7,0.0802826629521156,4.59985775522752,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
702,7.01,0.0803167225273051,4.60180922513788,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
703,7.02,0.0803495530366523,4.60369027476274,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
704,7.03,0.0803839386514968,4.6056604253693,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
705,7.04,0.0804176596935975,4.60759249876245,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
706,7.05,0.0804509295277658,4.60949871984539,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
707,7.06,0.080483054113841,4.61133932304611,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
708,7.07,0.080514598165132,4.61314666405383,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
709,7.08,0.080547516955228,4.615032771793,3,0,0.999991059303284,1,1,128,3,0,0.0785398163397448
710,7.09,0.080579892185788,4.61688773586485,3,0,0.999990940093994,1,1,128,3,0,0.0785398163397448
711,7.1,0.0806120251188619,4.61872881731337,3,0,0.999990940093994,1,1,128,3,0,0.0785398163397448
712,7.11,0.0806433371799014,4.62052286625878,3,0,0.999990940093994,1,1,128,3,0,0.0785398163397448
713,7.12,0.0806745846845975,4.62231321639819,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
714,7.13,0.0807065372148781,4.62414396152803,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
715,7.14,0.0807381690926504,4.62595633462245,3,0,0.999990820884705,1,1,128,3,0,0.0785398163397448
716,7.15,0.0807695054809704,4.62775177741838,3,0,0.999990701675415,1,1,128,3,0,0.0785398163397448
717,7.16,0.0807998100109822,4.62948809908818,3,0,0.999990701675415,1,1,128,3,0,0.0785398163397448
718,7.17,0.0808295481081983,4.63119196654941,3,0,0.999990701675415,1,1,128,3,0,0.0785398163397448
719,7.18,0.0808591202531178,4.63288632564445,3,0,0.999990701675415,1,1,128,3,0,0.0785398163397448
720,7.19,0.0808875486845076,4.63451515478126,3,0,0.999990582466125,1,1,128,3,0,0.0785398163397448
721,7.2,0.0809151903348323,4.63609890468364,3,0,0.999990582466125,1,1,128,3,0,0.0785398163397448
722,7.21,0.0809415220801864,4.63760760255964,3,0,0.999990463256836,1,1,128,3,0,0.0785398163397448
723,7.22,0.080966824161339,4.63905730502258,3,0,0.999990463256836,1,1,128,3,0,0.0785398163397448
724,7.23,0.0809911986508669,4.64045386040032,3,0,0.999990463256836,1,1,128,3,0,0.0785398163397448
725,7.24,0.0810140306426865,4.64176203716946,3,0,0.999990344047546,1,1,128,3,0,0.0785398163397448
726,7.25,0.0810355222480169,4.64299341544985,3,0,0.999990344047546,1,1,128,3,0,0.0785398163397448
727,7.26,0.0810551453620821,4.64411773706669,3,0,0.999990344047546,1,1,128,3,0,0.0785398163397448
728,7.27,0.0810732523901974,4.64515519335723,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
729,7.28,0.0810908368140194,4.64616270662739,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
730,7.29,0.0811069664461289,4.64708686647237,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
731,7.3,0.0811221401302958,4.6479562545348,3,0,0.999990224838257,1,1,128,3,0,0.0785398163397448
732,7.31,0.0811364041090891,4.64877352031872,3,0,0.999990105628967,1,1,128,3,0,0.0785398163397448
733,7.32,0.0811502180361083,4.64956500003542,3,0,0.999990105628967,1,1,128,3,0,0.0785398163397448
734,7.33,0.0811643881596001,4.65037688830668,3,0,0.999990105628967,1,1,128,3,0,0.0785398163397448
735,7.34,0.0811781192195483,4.65116362008995,3,0,0.999989986419678,1,1,128,3,0,0.0785398163397448
736,7.35,0.0811917874377284,4.65194675130513,3,0,0.999989986419678,1,1,128,3,0,0.0785398163397448
737,7.36,0.0812050963902207,4.65270929811268,3,0,0.999989986419678,1,1,128,3,0,0.0785398163397448
738,7.37,0.0812183283701289,4.65346743471602,3,0,0.999989867210388,1,1,128,3,0,0.0785398163397448
739,7.38,0.0812316986671414,4.65423349630568,3,0,0.999989867210388,1,1,128,3,0,0.0785398163397448
740,7.39,0.0812443422853319,4.65495792226577,3,0,0.999989748001099,1,1,128,3,0,0.0785398163397448
741,7.4,0.0812565225716092,4.65565580126272,3,0,0.999989748001099,1,1,128,3,0,0.0785398163397448
742,7.41,0.0812680081795582,4.65631387812334,3,0,0.999989628791809,1,1,128,3,0,0.0785398163397448
743,7.42,0.0812788537024454,4.65693528081139,3,0,0.999989628791809,1,1,128,3,0,0.0785398163397448
744,7.43,0.0812891894838769,4.65752747746538,3,0,0.99998950958252,1,1,128,3,0,0.0785398163397448
745,7.44,0.0812983810213915,4.6580541137722,3,0,0.99998950958252,1,1,128,3,0,0.0785398163397448
746,7.45,0.0813067093778133,4.65853129344545,3,0,0.99998939037323,1,1,128,3,0,0.0785398163397448
747,7.46,0.0813139239594787,4.65894465852583,3,0,0.99998927116394,1,1,128,3,0,0.0785398163397448
748,7.47,0.0813202713285992,4.65930833598745,3,0,0.99998927116394,1,1,128,3,0,0.0785398163397448
749,7.48,0.0813260385166024,4.65963877151969,3,0,0.999989151954651,1,1,128,3,0,0.0785398163397448
750,7.49,0.0813308184752627,4.65991264297717,3,0,0.999989032745361,1,1,128,3,0,0.0785398163397448
751,7.5,0.0813347492748651,4.66013786120451,3,0,0.999988913536072,1,1,128,3,0,0.0785398163397448
752,7.51,0.0813374881757566,4.66029478866609,3,0,0.999988794326782,1,1,128,3,0,0.0785398163397448
753,7.52,0.0813393341203471,4.66040055350034,3,0,0.999988675117493,1,1,128,3,0,0.0785398163397448
754,7.53,0.0813408048544023,4.66048482035449,3,0,0.999988555908203,1,1,128,3,0,0.0785398163397448
755,7.54,0.0813413389580039,4.66051542223668,3,0,0.999988436698914,1,1,128,3,0,0.0785398163397448
756,7.55,0.0813409581833135,4.66049360545398,3,0,0.999988317489624,1,1,128,3,0,0.0785398163397448
757,7.56,0.0813392936301465,4.66039823358274,3,0,0.999988198280334,1,1,128,3,0,0.0785398163397448
758,7.57,0.0813370620936374,4.66027037595894,3,0,0.999987959861755,1,1,128,3,0,0.0785398163397448
759,7.58,0.0813345639715177,4.66012724410476,3,0,0.999987840652466,1,1,128,3,0,0.0785398163397448
760,7.59,0.0813313027666492,4.65994039082968,3,0,0.999987721443176,1,1,128,3,0,0.0785398163397448
761,7.6,0.0813274053341227,4.65971708439497,3,0,0.999987483024597,1,1,128,3,0,0.0785398163397448
762,7.61,0.0813229188887475,4.65946003000995,3,0,0.999987363815308,1,1,128,3,0,0.0785398163397448
763,7.62,0.0813180120259708,4.6591788874822,3,0,0.999987244606018,1,1,128,3,0,0.0785398163397448
764,7.63,0.0813132693497637,4.65890715215193,3,0,0.999987006187439,1,1,128,3,0,0.0785398163397448
765,7.64,0.0813089981794636,4.65866243212016,3,0,0.999986886978149,1,1,128,3,0,0.0785398163397448
766,7.65,0.0813053995482885,4.6584562457418,3,0,0.99998664855957,1,1,128,3,0,0.0785398163397448
767,7.66,0.0813023718178983,4.65828276956894,3,0,0.999986529350281,1,1,128,3,0,0.0785398163397448
768,7.67,0.0812996702250759,4.65812797970225,3,0,0.999986410140991,1,1,128,3,0,0.0785398163397448
769,7.68,0.0812973768317067,4.65799657794143,3,0,0.999986171722412,1,1,128,3,0,0.0785398163397448
770,7.69,0.0812952151338908,4.65787272178,3,0,0.999985933303833,1,1,128,3,0,0.0785398163397448
771,7.7,0.0812931792289627,4.65775607302013,3,0,0.999985814094543,1,1,128,3,0,0.0785398163397448
772,7.71,0.0812911746418674,4.6576412186399,3,0,0.999985575675964,1,1,128,3,0,0.0785398163397448
773,7.72,0.0812890573885477,4.65751990896052,3,0,0.999985456466675,1,1,128,3,0,0.0785398163397448
774,7.73,0.0812870445238833,4.65740458031052,3,0,0.999985218048096,1,1,128,3,0,0.0785398163397448
775,7.74,0.0812849274265844,4.65728327957048,3,0,0.999984979629517,1,1,128,3,0,0.0785398163397448
776,7.75,0.0812827382225617,4.65715784741948,3,0,0.999984860420227,1,1,128,3,0,0.0785398163397448
777,7.76,0.0812805684971459,4.65703353131046,3,0,0.999984622001648,1,1,128,3,0,0.0785398163397448
778,7.77,0.0812780677869588,4.65689025117095,3,0,0.999984383583069,1,1,128,3,0,0.0785398163397448
779,7.78,0.0812754379207892,4.65673957093875,3,0,0.999984264373779,1,1,128,3,0,0.0785398163397448
780,7.79,0.0812725980295802,4.6565768571582,3,0,0.9999840259552,1,1,128,3,0,0.0785398163397448
781,7.8,0.0812696390053318,4.65640731755729,3,0,0.999983787536621,1,1,128,3,0,0.0785398163397448
782,7.81,0.0812664653827144,4.65622548237554,3,0,0.999983668327332,1,1,128,3,0,0.0785398163397448
783,7.82,0.0812629662425623,4.6560249964129,3,0,0.999983429908752,1,1,128,3,0,0.0785398163397448
784,7.83,0.0812590422547707,4.65580016847358,3,0,0.999983191490173,1,1,128,3,0,0.0785398163397448
785,7.84,0.0812545583878503,4.65554326182315,3,0,0.999982953071594,1,1,128,3,0,0.0785398163397448
786,7.85,0.081249512847005,4.65525417362735,3,0,0.999982714653015,1,1,128,3,0,0.0785398163397448
787,7.86,0.081244201507176,4.65494985627159,3,0,0.999982476234436,1,1,128,3,0,0.0785398163397448
788,7.87,0.0812386367898481,4.65463102145452,3,0,0.999982237815857,1,1,128,3,0,0.0785398163397448
789,7.88,0.0812329611909853,4.65430583359346,3,0,0.999981999397278,1,1,128,3,0,0.0785398163397448
790,7.89,0.0812271998014735,4.65397573029031,3,0,0.999981641769409,1,1,128,3,0,0.0785398163397448
791,7.9,0.0812211959331005,4.65363173397178,3,0,0.99998140335083,1,1,128,3,0,0.0785398163397448
792,7.91,0.08121494844265,4.65327377913642,3,0,0.999981164932251,1,1,128,3,0,0.0785398163397448
793,7.92,0.0812084837323726,4.65290337852175,3,0,0.999980807304382,1,1,128,3,0,0.0785398163397448
794,7.93,0.081201828882685,4.65252208372136,3,0,0.999980568885803,1,1,128,3,0,0.0785398163397448
795,7.94,0.0811948719113979,4.65212347862841,3,0,0.999980211257935,1,1,128,3,0,0.0785398163397448
796,7.95,0.0811876652287238,4.6517105661269,3,0,0.999979853630066,1,1,128,3,0,0.0785398163397448
797,7.96,0.0811801611116895,4.65128061189186,3,0,0.999979615211487,1,1,128,3,0,0.0785398163397448
798,7.97,0.0811722491617658,4.65082729055352,3,0,0.999979257583618,1,1,128,3,0,0.0785398163397448
799,7.98,0.0811640666272173,4.65035846585817,3,0,0.99997889995575,1,1,128,3,0,0.0785398163397448
800,7.99,0.0811555587077448,4.64987099797995,3,0,0.999978542327881,1,1,128,3,0,0.0785398163397448
801,8,0.08114673270139,4.64936530506587,3,0,0.999978184700012,1,1,128,3,0,0.0785398163397448
802,8.01,0.0811376201301152,4.64884319319131,3,0,0.999977827072144,1,1,128,3,0,0.0785398163397448
803,8.02,0.0811281327334544,4.64829960540408,3,0,0.999977350234985,1,1,128,3,0,0.0785398163397448
804,8.03,0.0811183661154938,4.64774001941482,3,0,0.999976992607117,1,1,128,3,0,0.0785398163397448
805,8.04,0.0811082790542424,4.64716207337742,3,0,0.999976634979248,1,1,128,3,0,0.0785398163397448
806,8.05,0.0810981751651298,4.64658316317461,3,0,0.999976277351379,1,1,128,3,0,0.0785398163397448
807,8.06,0.0810881574797194,4.6460091920801,3,0,0.999975800514221,1,1,128,3,0,0.0785398163397448
808,8.07,0.0810783095515855,4.64544494736108,3,0,0.999975442886353,1,1,128,3,0,0.0785398163397448
809,8.08,0.081068848479268,4.64490286784762,3,0,0.999975085258484,1,1,128,3,0,0.0785398163397448
810,8.09,0.0810594082888933,4.64436198478135,3,0,0.999974608421326,1,1,128,3,0,0.0785398163397448
811,8.1,0.0810500840672266,4.6438277462326,3,0,0.999974250793457,1,1,128,3,0,0.0785398163397448
812,8.11,0.0810409849815454,4.64330640702564,3,0,0.999973773956299,1,1,128,3,0,0.0785398163397448
813,8.12,0.0810326701898952,4.64283000455656,3,0,0.999973297119141,1,1,128,3,0,0.0785398163397448
814,8.13,0.0810225896071252,4.6422524297088,3,0,0.999972939491272,1,1,128,3,0,0.0785398163397448
815,8.14,0.081011107846243,4.64159457326887,3,0,0.999972462654114,1,1,128,3,0,0.0785398163397448
816,8.15,0.0809991143496174,4.64090739653062,3,0,0.999971985816956,1,1,128,3,0,0.0785398163397448
817,8.16,0.0809870681121329,4.64021719796375,3,0,0.999971628189087,1,1,128,3,0,0.0785398163397448
818,8.17,0.0809731549540888,4.63942003272812,3,0,0.999971151351929,1,1,128,3,0,0.0785398163397448
819,8.18,0.0809581104218709,4.63855804452729,3,0,0.999970674514771,1,1,128,3,0,0.0785398163397448
820,8.19,0.0809439242165301,4.63774523483395,3,0,0.999970316886902,1,1,128,3,0,0.0785398163397448
821,8.2,0.0809303475805571,4.63696735089272,3,0,0.999970078468323,1,1,128,3,0,0.0785398163397448
822,8.21,0.0809180423047813,4.63626231052502,3,0,0.999969840049744,1,1,128,3,0,0.0785398163397448
823,8.22,0.0809074933106706,4.63565789768436,3,0,0.999969601631165,1,1,128,3,0,0.0785398163397448
824,8.23,0.0808985805860725,4.63514723618093,3,0,0.999969244003296,1,1,128,3,0,0.0785398163397448
825,8.24,0.0808911399311914,4.63472091805943,3,0,0.999968886375427,1,1,128,3,0,0.0785398163397448
826,8.25,0.0808846565212211,4.63434944603128,3,0,0.999968647956848,1,1,128,3,0,0.0785398163397448
827,8.26,0.0808789340895974,4.63402157485069,3,0,0.999968528747559,1,1,128,3,0,0.0785398163397448
828,8.27,0.080874390736461,4.63376125989114,3,0,0.999968647956848,1,1,128,3,0,0.0785398163397448
829,8.28,0.0808711297206956,4.63357441745085,3,0,0.999968647956848,1,1,128,3,0,0.0785398163397448
830,8.29,0.0808684124511553,4.6334187293744,3,0,0.999968528747559,1,1,128,3,0,0.0785398163397448
831,8.3,0.0808665648998761,4.63331287248366,3,0,0.999968647956848,1,1,128,3,0,0.0785398163397448
832,8.31,0.0808663215396873,4.63329892897194,3,0,0.999969244003296,1,1,128,3,0,0.0785398163397448
833,8.32,0.0808669963067465,4.63333759027659,3,0,0.999969840049744,1,1,128,3,0,0.0785398163397448
834,8.33,0.0808685076037135,4.63342418121439,3,0,0.999970436096191,1,1,128,3,0,0.0785398163397448
835,8.34,0.0808706569298251,4.63354732852938,3,0,0.999971270561218,1,1,128,3,0,0.0785398163397448
836,8.35,0.0808736935839191,4.63372131599281,3,0,0.999972105026245,1,1,128,3,0,0.0785398163397448
837,8.36,0.0808778554746075,4.63395977476405,3,0,0.999972820281982,1,1,128,3,0,0.0785398163397448
838,8.37,0.0808828133669276,4.63424384106927,3,0,0.99997341632843,1,1,128,3,0,0.0785398163397448
839,8.38,0.0808884043550844,4.63456418109396,3,0,0.999974012374878,1,1,128,3,0,0.0785398163397448
840,8.39,0.0808945548773143,4.63491658005954,3,0,0.999974846839905,1,1,128,3,0,0.0785398163397448
841,8.4,0.0809018744379592,4.63533595999238,3,0,0.999975562095642,1,1,128,3,0,0.0785398163397448
842,8.41,0.0809102666890539,4.63581680056072,3,0,0.9999760389328,1,1,128,3,0,0.0785398163397448
843,8.42,0.0809192194152547,4.63632975398716,3,0,0.99997615814209,1,1,128,3,0,0.0785398163397448
844,8.43,0.0809280917615325,4.63683810198326,3,0,0.999976515769958,1,1,128,3,0,0.0785398163397448
845,8.44,0.0809342153901822,4.63718896006019,3,0,0.999976634979248,1,1,128,3,0,0.0785398163397448
846,8.45,0.080939111582466,4.63746949121374,3,0,0.999976396560669,1,1,128,3,0,0.0785398163397448
847,8.46,0.0809424943030142,4.63766330682442,3,0,0.999975204467773,1,1,128,3,0,0.0785398163397448
848,8.47,0.0809418937471009,4.63762889750523,3,0,0.999973654747009,1,1,128,3,0,0.0785398163397448
849,8.48,0.0809369143942834,4.63734360160408,3,0,0.999971866607666,1,1,128,3,0,0.0785398163397448
850,8.49,0.0809294150303901,4.63691391970396,3,0,0.999970316886902,1,1,128,3,1,0.0785398163397448
851,8.5,0.0809173431276438,4.6362222506259,3,0,0.999968767166138,1,1,128,3,1,0.0785398163397448
852,8.51,0.0809015176518966,4.63531551765681,3,0,0.999967336654663,1,1,128,3,1,0.0785398163397448
853,8.52,0.0808860833592908,4.63443119783072,3,0,0.999966382980347,1,1,128,3,1,0.0785398163397448
854,8.53,0.080870617194818,4.63354505188118,3,0,0.99996542930603,1,1,128,3,1,0.0785398163397448
855,8.54,0.0808550387284221,4.6326524715054,3,0,0.999964952468872,1,1,128,3,1,0.0785398163397448
856,8.55,0.0808369777781015,4.63161765527804,3,0,0.999964356422424,1,1,128,3,1,0.0785398163397448
857,8.56,0.0808155231347536,4.63038839476325,3,0,0.999964118003845,1,1,128,3,1,0.0785398163397448
858,8.57,0.0807929283632762,4.62909380971853,3,0,0.999964118003845,1,1,128,3,1,0.0785398163397448
859,8.58,0.0807692987149513,4.62773993059813,3,0,0.999964475631714,1,1,128,3,1,0.0785398163397448
860,8.59,0.0807432432123978,4.62624706026872,3,0,0.999966025352478,1,1,128,3,1,0.0785398163397448
861,8.6,0.0807146284867971,4.62460755725988,3,0,0.999967694282532,1,1,128,3,1,0.0785398163397448
862,8.61,0.0806819851407454,4.62273723130193,3,0,0.999969601631165,1,1,128,3,1,0.0785398163397448
863,8.62,0.0806455807955047,4.6206514159637,3,0,0.999971747398376,1,1,128,3,1,0.0785398163397448
864,8.63,0.0806053548186068,4.61834663726066,3,0,0.999973297119141,1,1,128,3,1,0.0785398163397448
865,8.64,0.0805647642471869,4.61602096883028,3,0,0.999975204467773,1,1,128,3,1,0.0785398163397448
866,8.65,0.0805206467451974,4.61349322216362,3,0,0.999976634979248,1,1,128,3,1,0.0785398163397448
867,8.66,0.0804746392874349,4.6108571890077,3,0,0.999979019165039,1,1,128,3,1,0.0785398163397448
868,8.67,0.0804291296292496,4.6082496776666,3,0,0.999981045722961,1,1,128,3,1,0.0785398163397448
869,8.68,0.0803821667366802,4.60555890212865,3,0,0.999982833862305,1,1,128,3,1,0.0785398163397448
870,8.69,0.0803325343256425,4.60271517444913,3,0,0.999984860420227,1,1,128,3,1,0.0785398163397448
871,8.7,0.0802792495233222,4.59966218016399,3,0,0.999986410140991,1,1,128,3,1,0.0785398163397448
872,8.71,0.0802190881913904,4.59621518975441,3,0,0.999988079071045,1,1,128,3,1,0.0785398163397448
873,8.72,0.0801499539004642,4.59225408666471,3,0,0.99998950958252,1,1,128,3,1,0.0785398163397448
874,8.73,0.0800736614863275,4.58788285332581,3,0,0.999990820884705,1,1,128,3,1,0.0785398163397448
875,8.74,0.0799879053421504,4.58296938819715,3,0,0.999992251396179,1,1,128,3,1,0.0785398163397448
876,8.75,0.0798950194555974,4.57764741892133,3,0,0.999993443489075,1,1,128,3,1,0.0785398163397448
877,8.76,0.079796287160223,4.57199047509474,3,0,0.999994397163391,1,1,128,3,1,0.0785398163397448
878,8.77,0.0796953851739925,4.56620921713924,3,0,0.999995231628418,1,1,128,3,1,0.0785398163397448
879,8.78,0.0795918530561367,4.56027726374205,3,0,0.999995827674866,1,1,128,3,1,0.0785398163397448
880,8.79,0.0794878640526756,4.55431913272796,3,0,0.999996542930603,1,1,128,3,1,0.0785398163397448
881,8.8,0.0793798480885312,4.54813027386245,3,0,0.999997019767761,1,1,128,3,1,0.0785398163397448
882,8.81,0.0792677918874738,4.54170992647359,3,0,0.999997496604919,1,1,128,3,1,0.0785398163397448
883,8.82,0.0791558227318821,4.53529456642255,3,0,0.999997854232788,1,1,128,3,1,0.0785398163397448
884,8.83,0.0790460488179976,4.52900498445633,3,0,0.999998092651367,1,1,128,3,1,0.0785398163397448
885,8.84,0.0789356349017149,4.52267873305382,3,0,0.999998211860657,1,1,128,3,1,0.0785398163397448
886,8.85,0.0788224225962465,4.51619214576154,3,0,0.999998331069946,1,1,128,3,1,0.0785398163397448
887,8.86,0.0787050231103138,4.50946565070059,3,0,0.999998450279236,1,1,128,3,1,0.0785398163397448
888,8.87,0.0785879379887167,4.5027571673893,3,0,0.999998569488525,1,1,128,3,1,0.0785398163397448
889,8.88,0.0784740798528105,4.49623357673864,3,0,0.999998569488525,1,1,128,3,1,0.0785398163397448
890,8.89,0.0783618560857242,4.48980362852354,3,0,0.999998688697815,1,1,128,3,1,0.0785398163397448
891,8.9,0.0782495342592397,4.48336806191878,3,0,0.999998807907104,1,1,128,3,1,0.0785398163397448
892,8.91,0.078137233192101,4.47693368473692,3,0,0.999998807907104,1,1,128,3,1,0.0785398163397448
893,8.92,0.0780305064603452,4.47081869344609,3,0,0.999998807907104,1,1,128,3,1,0.0785398163397448
894,8.93,0.0779338075672057,4.4652782549856,3,0,0.999998807907104,1,1,128,3,1,0.0785398163397448
895,8.94,0.0778382345060321,4.45980232194521,3,0,0.999998807907104,1,1,128,3,1,0.0785398163397448
896,8.95,0.0777453742008481,4.45448181837387,3,0,0.999998688697815,1,1,128,3,1,0.0785398163397448
897,8.96,0.0776469997671502,4.44884537851099,3,0,0.999998688697815,1,1,128,3,1,0.0785398163397448
898,8.97,0.0775493986073189,4.44325324397708,3,0,0.999998569488525,1,1,128,3,1,0.0785398163397448
899,8.98,0.0774562742247296,4.43791760988495,3,0,0.999998450279236,1,1,128,3,1,0.0785398163397448
900,8.99,0.0773715419633419,4.43306280891883,3,0,0.999998331069946,1,1,128,3,1,0.0785398163397448
